user_id,avg_price,ever_discounted,purchase_count
"AEPML5IRZNUCCZNZDPAXESOPY6OA,AGFWXRZUB5TYEIPWSULPTK7LHSYA,AFUYCL7FL7ZSW4J7EI5DHXNR7NSQ,AEMQ4TSBHCLS2GHF4C4K3CHKM6QA,AENDL564LHLXLMAUI3U3D6KV5R5A,AEHF7TORHRTMJOSTX2KYEILWRDEQ,AFL6MZDS6GWY7546AYCY3Q5L636A,AFV56MGUGR7UTIGTA35IS5TUVXHA",489.0,True,1
"AEQGYJXCSCCNZSPU6KO2ROAMEJXA,AFAXMU7HOTIJ56JF2AK52OFSTR5A,AEDN6ICRLDC6CVKYHK3F5747TF7Q,AEDKALHSURZRICZ2LRUS4QMUGK5A,AHG53EP2KNCQJLYG56QPMWGNY3MA,AF2C67JL7AXARCQIW5JJGKTMIWQQ,AGPWV7WDFN56ZITTHJJTONXPBBGA,AGDVP275BZYGQLMEGEB3RSVZUS2Q",309.0,True,1
"AEQRBL6PVEWH7MEXRN2ZI6FDU54A,AH365TQ2EE2HZM2YUGEBUUA3CBVA,AEIRPCB2GKJMM2D42JI56EZHN2PQ,AEOPPOFRNOWYNA3NCZ7FXRRILVBQ,AFGBMMBD6NTVHNHMZSTDYVKFE2SA,AHTJ4RNDSCXMGFI5GTVYAQNM6DKA,AGOJBMYF6L6P3HQ4W5N46QQIAPUQ,AFKWNS6UYCGBMT6TITLEW7DRFR4A",474.0,True,1
"AEREPHGDEP7EUMBCNLBQ67GNJQMA,AHLOJPA3DIPNKLDZVAW5XBTCSA5Q,AEAEGYFLA2BDHDKFUFJYT535NYGA,AFAC52GQISXYJ5DL4YVQHXGSE4MA,AFHE2TI3W6OLWLYJHVQNAT3C5BUQ,AF3T7GA6HBAC7MHVNY3RBAHOEXJQ,AEOHQRCRMKHNGRQRBVRQJUV3UB3A,AHRD7JPBFXQ2S3VWIQRTIKHYK66Q",289.0,True,1
"AERJZJB2VKDQ53SXTPGMBWV7Q7VQ,AGG6QX23VMVZKIKG4SJU4UBNM4SA,AHX2T2DQRBQPRTNZ64BQE5C7PKDQ,AGAOBZI6ANRCGVDMCJXTSAKF4GHQ,AE5NYBPJTJOSK4VJU4OTM75E4OBQ,AEVRANATL7R2NNKWWLDL5XHSG66A,AH3SY72KQ65HR7YHYZ2MINDATYKA,AHFEHKYNESEZDPVMXT7UVI6U6KLA",445.0,True,1
"AERNKVJL26A7X5OYWX3736CMPO4A,AEEFHVT72FRALB75Y3WUTDBMMKDA,AG32CGI3PYEPSA5OYLMRI7LIUWMA,AFCHLRXHG4OTDU77ATX2U3ZW5IXQ,AGRNDHBTVELBY3ITNVNRK5J5Z6HQ,AEQVXFTKQXES527IPEG4NDB4AUTA,AHLNMKVMOMO7SMAI3TRC3RCMUAMQ,AF2JWX6HVNTE6TFYX3K3OP7G67OQ",179.0,True,1
"AERUC72DWRPOM2EHX3YBTBPKYV7A,AHMH6RNLYI2G65HY7POX4SHBVD3Q,AEHIVP567T6DNMLNZKGOVUENP5YA,AGEE4II4FA6IYCAZ47PLZD7XRPSQ,AFE5HMMFE5Z3EJZYWVIOHHTHDTPA",399.0,True,1
"AES4PVTQ4WEANJ2E2HOJNVVBGQNQ,AGU4YJLPDKSSANW5PJMTKRAB4TYQ,AFYMT7DOR34UG7SPECITTIOGLASA,AFOCWD5SWSKUUTLBP667KT6PGKOA,AHSXXQ7JVBY3HIPIGY2EGEL37PKQ,AGZUR76DGC2434JZIPVNBWTDRIKQ,AFOBPWQSTMENPV7ZC2SSKSXWFQ2Q,AE3FF4SDT3KWMHGTK4ENKBTY7M6Q",100.0,True,1
"AESNQRQGPFRFF3MIKZ6HWY3Z5XPQ,AGPYTMWCOQQUTOWXLIEPZVT3YR6A,AEQNAZMC4QPYMUSM5WKGQ722M3PA,AHWVJOF4IVRKFY6RJRSBQ2L6ZXQA,AE243IWFZJ3BB6E6WMUG52DHWJVA,AGFHZ6AJSZS22WXJ7NGOB6KVSZKQ,AE2VJTZLXNBNDNLTOJERY75Z3UFA,AF5AP7DKNQGWL6YX2IWXG7S3CKXQ",209.0,True,1
"AET3FR7J3R37VHFFZQHMBLV5ELOA,AEURVTR2NJUO6OMIUX7AL2Q6PYLQ,AGET73SJOAW2YXZSDMPGBCTZDPAQ,AEVJJUZQMXEWZJF2MJKNQDASDCSQ,AFDQAJVNVC5DM6SHSC2TDEAZEOTQ,AHG2TGE2J6EVY6LVRY5Z4T5QXDVA,AF3QTFMFYOCXB5AQRGCPFGYLOXEA,AF4OIHI7WHGZ2DHTOI7NJPSRD3XA",353.0,True,1
"AETBZL6TIGY24P3Y6WNN2BNIZIDA,AEM5NWHHVCMHY2LZH5CHNDXON3SQ,AGNOLV6ZQ6SYXOYLHBC4ORHEDL4A,AH5GPY4UE5MUMN6G5NV2BXMUUUZA,AGGCSIEZNAMED5ULILRMUMIZZ4QQ,AFN6SDYZHCOQKXW2WE4MBM3SUQ2Q,AGD6N3XPM2FBWJ5RWHLC5UDE55YA,AEMI7K7IYACRHQ4ULRGRW6JA23PA",89.0,True,1
"AETGW4KBMIJPPNVLPKB7R7O3FSQQ,AEYRRD5MDFEO4UXUUKZ4HYJIWCXA,AECQXTLQHIUJGVCJRIZGBG74HZMA,AEG6WS6DQBW7RUYV5N6Z4QKCWSPA,AGE6GHTP6TZV6IMHAQU3X3GSEVGQ,AFPJLOHRAM3HFFNXMWTZN7GT5FMA,AHI2MWHMTDESX4HL7HFIN5B2URKA,AEDP3USNSZXGRPOONSUFGDM7YDKA",298.0,True,1
"AETHN2CGVNPVX5Y6SAWO6IO7QOEA,AFIZ6OD2C7QAISE7FEEQR4C2NBGQ,AGE43ATINMGDC2ODRZNEM4Q2SEVQ,AE2QGBWD4NHT3VTKAS4TCZY6S7DA,AGKWDNWN4W7YDLRGGLQ2W43GW5AQ,AHPZNS35WCST6ATG2RKUV5UMGU3A,AEETUHPLSOLA55TPPWJWAQ7DZK5A,AFQJDMJNV2HMS7L5OAQRNXKVOVOQ",39.0,True,1
"AEULM3CY4ND6RQZI7TE64I2BNOWQ,AHT3QSBKTAPMXMMZHQYBKPCCXXLA,AFNWEVF5JQ7ENJHBHIHTBYUZBXYQ,AGQNWKU6Y4KUJ5VINPKC7UGSMCFQ,AEPVIJMCNS4OBHRA6D5ZXYVNTXZA,AGE7NMAHUEHPYGY7HXDJVHUFMMCQ,AFW6KM45ORMBEVYBQ4QMSGG2ODOQ,AFWFPCA372BJOQZ4WQNB54ZB2SKQ",157.0,True,1
"AEVJ7N5EX6TJXU2OFCDO4HSY2LJQ,AGMGQLON63U5BK3Y4TWRMLBA55RA,AEL3456JVPVXWB6RKCYTYVXKVX3A,AEUUCRDKXXXU4LJNB3ERBXQY47CQ,AHNNUOE6JO6DYVSBCELNHU63SLTQ,AGZ65RFJNJ2KCHAFLG7G6O5NTBCQ,AE6HGV4SSK2V4C4QVOKY42KZW2DQ,AEJTMP5M2622L3W6D2YHPTZ67JIA",90.0,True,1
"AEWC3QIWDPNHJSLVO6MS62ERGB3Q,AGHUOIOWEX6YXURWDJ2GKP4N3EGA,AHSL36IV7KOAEVLS3T42EFK465DQ,AEVLT4QCRE27WKCLR5VR4PZBSYYA,AGQ6C3N3XSQHBM6BPN3L4GPDHMYA,AEBISQTRTH3NWC7NFQ4QOZVWLHDQ,AGHLM2F6LPX3PYPF4W6YUX52R5OQ,AF7ZGA2MQVDGPQEW5EUSVLMFVHLQ",269.0,True,1
"AEWMPPA26KJIWQL2VJLXEGGYGXMA,AGDRZZSAOT7UAMJBMLYPZYDNCJOA,AEHT3UW6AG4BFUEZQY6COIDBOBGQ,AFP4K7GIXSHORXZ227LZN2SROSSQ,AHJ2Q76VFBFNGG73ED2KVXOPNHFQ,AGNIU4W6TXLMBMH7JQ4I5ICZ347A,AHF4WTXSJ7OWJ6EQ2TDQQB4TGRQQ,AG2KUMJ53E7NT2N7NZSOUKNT7CVA",449.0,True,1
"AEWPCJ6MCXV32JXQHYGODOOEIJNA,AGFSVYPXDMWJWF53N4TWY3SNOA2A,AGAI5NULVI4W3QO5HBFOWS5S6TDQ,AGLP2ACOBJSBZ276KMDD733NQQFA,AFERMHRNZA7G7HIN2RS6LAQHZOWQ,AGLZSXEKXHXVIG5UQTP4ZSZ7GLTA,AGZIS7T3EPMSPXWTCFAMAOA5Z6UQ,AER4JCC2IQBXMZOIVCLZCAKLPBTA",299.0,True,1
"AEWRRSZJ7PFNPLN3PDWMWQJ2UEIA,AHWNKLMNWM55LSYHST2D4QJHIPJQ,AEP3BU7PNOTWYZ2YZ2IGC2AFJ4UQ,AH5PCRPW73ATTHHWOOCLLOY27RTA,AHYRVZO75V7QCBX2UY42LN6TPVHA,AGMJH3UJPOVZAA7KCWUGWNBPOPDA,AFA6VUQZIGTFOXBWJQEN4TRPEYSQ,AEFBEFEQHITZHESCPA42U5N2Y7YQ",480.0,True,1
"AEX7BFQ7AJA6LRX42T72KUOL5UVA,AH5RMYKZKKV4XY26DP4D44PIKESQ,AGV3XFWGIUXJHLG2TGMUOMPRHAFA,AETKISIGU4D6AWWNZQMNWVRWOJ4Q,AHJOREVZKA5XCCFUV4QBFLNO5GEA,AFJKLPLG5YPJLSF6BHH4W2MJI35A,AFYR2ZQMPQP6L5377C2CDAZNYAOA,AHV6MRKEUBJA3I3DDIBEB5SNNWVA",200.0,True,1
"AEXIMD2ECDFFF6J2U7TZ5IXA2GSQ,AG27ECFAKUL5MDR4P7O33R52MEMQ,AFTWSUMWZSYW6GG3YXVDAXHVIWFA,AE7DUUZF744LA3EMVCLI3UJDCIDA,AFY63CMR45TQ44JBPYWHGUBOQUEA,AEPIMEBYBSIKSJF7NFEQPCLPDF7Q,AHKQBTJ7JR3SO57H22GOC7SIWG6A,AEDPJXQWX34LSNG4ZOIRO2DMYZBQ",185.0,True,1
"AEXKMEVDTMU6TP5NMM6O242XCWHA,AHH7XVKA2LEWAG2VZMB624JSNDVA,AFMZTR56AXEJGRYTH4LOKDHD27BA,AF74UYGWHEFR2GCAY6QHBNBXZLJQ,AGMIGAXQAVXGZR4S2UHUNBUGQ76A,AHDVBO5VEZENUC2QNSSZSNYW4ZXQ,AHYDE266M6GFYYUA65OOK6NJSTPQ,AGLDRTUTXKGPR2GM3QZ53LGRKPIA",299.0,True,1
"AEY3XQ3NAOS4ZK53VDEVWJ72UYMA,AFENYA36PCVR7U6VQVSGHGIUH7KQ,AEEYC3VV6XNJOUKLAKNJCTNZ37DQ,AE35LUYKKECJUBLJE373GGQIZNOQ,AF75CFR7RD3EVKMOZ6TU5J7GOOVA,AEIHLPUUYWECA55HPXXHUPKVA6JA,AFAEMQGQFXD6JFPE2PTK6THIH53A,AGUZOTZKNVCVN57MFLCTCNCTDLCA",399.0,True,1
"AEYYS445R5U3OMTCXTPFPPYIOC3A,AGRJV53VRADLDOF7VTZ75QXG7Q6Q,AFRZUJVTEHFZOVRCJJMAZTI5343A,AHPGEGRJETCIIA5N5UHXPPK7ZW3A,AGUWLDNMRBUVBQTRLDFJOU7B67WQ,AGZE52HWESBYEHQE7ZWVG6MIUTBA,AHC4U7CH7PGMKPLM3K6T36QSLJBA,AFNISIS3SIIIMSYAPMEAXNWBM4SA",299.0,True,1
"AEZDBVRL3E3S2Q2C7LEY3TTQVVFA,AGASCT5TE6VHAHRFTOBANIS3CEIA,AFHGWFMHIMQWZDC7MDWA55EBUZEQ,AH5QCHOEUTDOJFO6UV2CGMZU5SUQ,AH47N5DDNXGCIUMG3NVONJ6SERZA,AF6N6OWYE2EZASDJCO4BOQD7AFIA,AFET7BHXMVHWJN5AS7AR3VHLW5ZA,AFZL3ATLXN5TG5KBUMLEY2ABSMWA",347.0,True,1
"AEZRH2UWC5CQXUVLFUEAYAPXDFGQ,AEVMIO4NTG5PTXCPYF3BTUXZ66PQ,AF4JRMMORST2B2X2W6XBRMWNKZ5Q,AHCUDG4P7CG35HNQJUAAVOYPZ4WQ,AGA5GE5IJRW4L4BHWDNC5BFS4UUQ,AHLUETN2P3TVLZUYVNMSIJ3GVVPA,AGLKQIVDJLMLUZ5MP3HOO7CDT6DA,AEQPH4WG6ITTFAJPV2MAS6SL46IQ",299.0,True,1
"AF2544C4RGIBQX7Y4JMKMSMXMRRQ,AE2BZUBJGOBQS2A3U66VXDUV5FRQ,AFLVF7Z2KJ3LC3TT4NUUSQ7PUYGA,AHWKM26UJAUFAYFUDNVFHPLN2ULQ,AHLCTCEPHNLS7KWOQIZORDCV46IA,AGCWLCS2OXJ73TQCTOISQS3NAS2A,AHCYXS5BT4PFEK3FBTJKXPCMXOVQ,AHOAXB3G2AJIRMJ6TAISCKUHR2XQ",299.0,True,1
"AF2FWVZPG6WMO4ERTECABX7BLUGQ,AFHFTUD3BM25DHFHSE7N642W5LEQ,AF7JB6HX2S3TCZRZSRJFOWRCW7CQ,AFDVOFPLM2S3QKJ4FVMZRSCKOT5A,AGDKPXTUSV3HTZTBDED64VHC5J5A,AEA6LQAAQNTPHS6NGAL6DDVFJZ3A,AFX3KZYHLGEF5Y2EAEGRMVVPBHTA,AHXGBF2ZTVWC64GMFRCTEINBQZIA",379.0,True,1
"AF2OOHAIFJV65X44LFLRPUNYNXJA,AEL7OJOT5HFIZJT6RTL22ZZAUGYQ,AF43XH2JF4FSNTEDGKDV45XU3YKA,AHCQQW6WJP6K3IUVKIIXHIUVHMEQ,AG4RZWPPUDNODTIYYVLFSFHEKF4A,AGETIFKS5QE6BZCQPL5IFZ55INOQ,AHJVGRPUU4HSNRCPSCNXR6H6QHSQ,AFOUP7R7AZ6BWMGBDPE7ICSN6R4A",349.0,True,1
"AF37SWB5BJAXD6F2Q74M6HJIHADA,AFP7XI3X4GGJVQCYYPJZ3Y3KZJFA,AFC5CQXBCJCOU4VWPCMLLQV5NJRA,AF5L22PGGUCE6JRZN7Q6CZJMMH5A,AEZQUPHUINOCTERMXT3HOTVPLYGQ,AGLYWTUJ7XAWSKGMRXZEMUHNN3QA,AF2GJR4HSNPC5E7MMHUMDK5QR4PA,AHR6Y7I727FA6UYUHTZYNGOGDV2A",266.0,True,1
"AF3GETWWBGMLASY2KKNNBS2VO6DQ,AEZPNXZLF5U7XEX6TOW3J56C3XDA,AF772O5YC4ZR6O2Y4VMIWTWEZMPA,AECNKBFNUZ5AY4RLJIYQOHMMKQVA,AH7MHPNMOPCXJHV56ITYG5BNCVNA,AGVVJUVII5T3HT6O5F7YHQNOXCPA,AGEDNYHQPV3GSF7ZKA3WWGDLKGGQ,AEDVHCTFRSHLBEEGFK3H45GATQFA",157.0,True,1
"AF3I4EPZQIK3OVITINOGTUMCWQ7A,AFGJUJ3SUS35KINKLVKUSSPQOF7Q,AFLU4N3XW4NR5F76OYE32MFHFNDQ,AEBQPMPROYPTAQLTNBBFS4OQBYGQ,AGS4LZEEXWBXM5YCLRHDMZFDHVXQ,AGTW4HJCRU3PV3RWFQZ3OY7A6FLQ,AHKHL25G2FSHGHSMWDVH47N2IEFQ,AGY7TVIILTBSFMWBPYTIWLTOEZ2Q",199.0,True,1
"AF3XUWT2436N7RHNRA7RNALJB74Q,AEOI5IZQ52FK6IT2FCZNE5LUCBNA,AFHQK5EVOXJQOV6ND7A7RESRSZXQ,AERDX5Z6F4SNHSYXM6Q3RKZHNHRQ,AGLTJEIA65FMSJC555OYU5ZMNOLA,AHRW74XAWDCJR7LLTQZTX6NNTY6A,AHNLND23LRRQQ5HTBQGEKYKUYDJA,AE3WB4ZVEGCMAZMHPCPLCQNKKQHQ",204.0,True,1
"AF42E36WI766TJEIU3A43B5SKHDA,AFTX5FBSNUBV4KDAAFCLPYVIT7PA,AEQ6GH2IHN2VPIDQTT5LUKGH6GXA,AG3Q4BJZXEPHGTX4QEJZGHQJIDMQ,AFPKII5ZDNUD3OIMHD5FUTKBOGNQ,AFBGSJVXAQRB4AOEX6CFHBBQEVXQ,AHLRNSGTZ5G2HBYEKPABQST4A3NA,AF7X57ZWMMENYXKPBWBXQVLFZ46Q",252.0,True,1
"AF4OLYBDMHJV5DUGONVIH7GU2V7Q,AEZNF3N52DQTHYBJ6ZKUG7UWXDIA,AHJ57SAHKACWMDHRDRNH5UXKQXRA,AH4FR3DUUHVLCFVUWCBTGF7BXQKQ,AFDFQBUFDOO44TCLCYJUSZFXRGBA,AH2JJHAQBJCR3JS2MWWMMOJ4JNPQ,AGMA33G2B4VFZS7GEQGKDFA7YM7Q,AESE5F7Z2OTRLIJKOPESC73ZQ72Q",319.0,True,1
"AF4T2X4ERS7QGU6JMK3GRNIMH2AQ,AGVN4E6XEWZFGGBQRKLBDQDRJW4A,AF3LTXGROTRPTNO747RCWCTEONUQ,AEIM7QAPGI5IXJG5XRJCLPBNDNZQ,AGWGB5WLNQZEBFOISXW562TNCKNQ,AFBZ5YXV5MZWW3BL6D74PJDKEM7Q,AFAQNP7A3V3LBMYSP2GNUNTQIZ2Q,AHYFD4V3SISZ2UMN2RLAF472Q4IQ",184.0,True,1
"AF52SZE3RZ4OMSOTV2XLI7FOVKMA,AH3M2HOCS7VMTXCOYYI2AKZTFQDA,AF3XCKUXNVV4TXZRHMFCHOP4A3OQ,AGFDIWO3DFWN2Z4EMNSGIOVOBHEQ,AEVS6WG5PFGQNGWB34Y4NBYQD5SQ,AHBHVBSLQAZYWDF5O7IURE36WXPQ,AGEZA6R66R66NKFHY5CKESBG6S6Q,AFDB5OD5HO5R7BDUFTK2VEMEOCLQ",199.0,True,1
"AF535RV7I3GDWBJZWB7HOLHYAUFA,AENGUPOM2EDK3DTX7BZUWYKZIDJA,AFDSO2WPP2FVD5GLVREORVV23VNA,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,AFZYCNGGJWPEVKRYOBQCJFBFPF2A,AFRJUP6OCPKPDASMS3ZF4CXWXCXA,AEW2RGBB7GXPNUGFBMKMK4OKGE7Q,AEGZCGGDNS4ZRNPG3CDULRVB5Z5A",199.0,True,1
"AF5YTGKUGQPPKFKV7FI2WPBEB3FQ,AFC4IGBAWQIZUIGT3HAGY3JZT5YQ,AE4MWULC56KNGZ5KY6KVDRZ3IKGA,AG47LLM626L4ZVY57SFZW7DRFXKA,AHN7KROB4JXXDRI6ZVYUNQLPABWA,AHCMLMTP2OQVADDPGN4KBRJMR7ZQ,AEDUUPZP42KTG4E4WBBN6XBQ7OEA,AEZDPO2SL7ZV6NDT4S5BGU3YO4IQ",298.0,True,1
"AF63ZFTFFODG7SUOLW4HXHDUQPSA,AHCXNGYHWBSZ6FJZPUDRAFN6IVDA,AF7KWHU33BSKUSJ3JTPU4X2NBYLQ,AGHD4B4QRRL44PJCZEPMGONDVTJQ,AGI3IQPHZ7GWIDMB52JK2PXNFFTQ,AHV2PXIU5JTWA4FJ3IDGCHRFLGIA,AFSRWHDNHTHHZGPN7I2QBDAMOIVA,AEUZCEJW3VTJKTBTONLMQFYOGBNQ",175.0,True,1
"AF6LRVDRKYWPTZXZLQERZ3LXCWDA,AG7FU75LA5ONPMNEVH6X47PHPHYA,AG3YRWMWYEW3G2WELWCNIU2H7HQQ,AGXZDH5CDJHVZVCYA6555BIZIWTQ,AEP6P6MBRADJL3SDICYEMQUWXVEA,AEVOU4VDGD6M5VOUU47DZ7JRABEA,AGA3BZEL7AM75FQS67KO32HQKWHQ,AHYU5NW2HTBFSIBPELM5BWRVFHDQ",199.0,True,1
"AF7BXYFKSFYOMLSKCZE4ZVWITELA,AFC3WW5ASWRLFETWSIFW4DUFAXEA,AG3YBDVYC4S2ROATG6F73M2GDOJA,AHSDSN3MIGD4LYSPAEYNR6CLUMSQ,AHF7FOM3HINVCDH3I3HLPB7B7N2A,AH3MKPYMOQYNRPSGQ3ZC3YFHNO3Q,AFKPV2TBH6JBO7XK3E4EMJDEEGTQ,AF4YOKQQSLTSO7QHYQUEF4KD4MIA",349.0,True,1
"AF7EOXYL5K36BDP6PXF6K2TL5TPA,AEN7NV2P5WNHM7EXCWWWES43N3PQ,AFFCNMMFC5VPKDGX5FGNODAS6Z6Q,AFQJM63Q7OMAP62BP3TB4YQEZAXA,AGN5DA5YJ2ZNRT47PCFQTDEDEHNQ",399.0,True,1
"AFA6NJKGCITRFOYKD2FMBD44UBPA,AHMZC6VKUENGIMRG2EPSXG6RH23Q,AE7RZUVJXGKZLFJIM73AQTSJ6UHA,AHAXYLDPLJR5KB45YNUYJN6L7RVQ,AED6534KQCNZBMWINPAQWCHZN6FQ,AFSIL7CASV3Q2ACX5BE7KDJLWYZQ,AEIM5O3GZRMQXNPWZU7KFLA5Q5CA,AHAHC55DIXSRUXGITFAGPVUMWGLA",189.0,True,1
"AFA6YM4NTFRGHHKYN5U7HUYEVSUA,AEB3EVUTQCHIE3PGITWK72Q6EKTA,AENDMMCGUEYDYJTVD5GZ7VWYOALQ,AGYTNS7EN2WZ2WQGLKN74NA75PNA,AFXQSIUT7B2DVWYGONQGEGVMGFTA,AGBSRQCSUBTYN644BB4FVJBC6RCA,AGK2AGWUMBCU5TCFIZSFDJORZH5A,AG6DLOLZYH4E5ZATU7HOAK4REHSA",149.0,True,1
"AFAD3K54MDC5KWKEIL4GPRMDUCSA,AHKLFZK4YWYVSSH6RENLODXSQEWQ,AFPEWRRHEEB7AE7UXZZW6AYFGI2A,AGMR6IFE74NZ6I2AKCYNT3OA4WJA,AFLHIPN4MXE2CDTUI675U5BMGJ5Q,AFG43ME6P6CX2VMBEUJ4A3VILLIA,AETAP7PLIHXSLRWHSKZ6CB4LUOEQ,AG6EJGP5G3XX3PO7XUVN23XNF7QA",479.0,True,1
"AFAKLGJPBTX3EWCXJWB6TF4LJOXQ,AHR5LL4YACXI5EFTGVBU56XUEG3Q,AEWZWQVWEH3665BOU2QPVBRLTTSQ,AG4K2GZXDJUJR73746BVI5ZCXXAA,AHRRE5O2H4IOLL6MP6GQDG5WA7CA,AHXDIZAFO4I6IXLPNGBHUSK7UZBQ,AHTLGCL5SZOQA3Z7FN2JPUWU2FAA,AGWT3N6VGOTZTXX4EK53LSAV4JDQ",99.0,True,1
"AFAKLGJPBTX3EWCXJWB6TF4LJOXQ,AHR5LL4YACXI5EFTGVBU56XUEG3Q,AG4K2GZXDJUJR73746BVI5ZCXXAA,AEWZWQVWEH3665BOU2QPVBRLTTSQ,AHRRE5O2H4IOLL6MP6GQDG5WA7CA,AHXDIZAFO4I6IXLPNGBHUSK7UZBQ,AHTLGCL5SZOQA3Z7FN2JPUWU2FAA,AGWT3N6VGOTZTXX4EK53LSAV4JDQ",99.0,True,1
"AFAVAR36WZOZ3TA3WC3KI2OKYJ2Q,AFG2M2SXTLVAQPPIADLDPE4FCLEA,AG4RNET5VB3G2D37WFEHZV764UYQ,AFNEINFKCBDEN7HOKXHHXVU4LDTA,AHGEURQ45YJNNNFH5RU3XS3HVOXQ,AH4IHZ6OEORKRRITBR3OU6LV2RSA,AF4K7PLAIOCYLKM6GPRXS43XTQRA,AEICD6CA4XTLZ2ZLKBJ2NQWSAGGQ",499.0,True,1
"AFAVJJJRDJZCFKPZ4ACGTYBLRJBQ,AEZBJMTSQQ7IGWYTZDUQ24KXSFWA,AFGZQNTKB7GCYDFGCOV2MF2VBSXA,AHM3MJSP4J3IJUZE6ENH3352KDVQ,AFDE6CEFGDYLXV7SSVU7NCEZKXKA,AHNR5FBWUV4A5XSJXNBBK26US5XQ,AH2YX7BOKWSCK4CRS3U5IOHLPPQQ,AGNBRGWKNVYUJI43BQVDG7UPV6PQ",299.0,True,1
"AFAYH4FG2MUZTFGDVONVIOV4W3KQ,AFXA26HZQUFUW7XEXH5GMEEZSPMQ,AHFDNDR53QEPY535GSA7C7ZDQ5DA,AGXTHFOTWKYIA6ES5PVGEF2IHWFA,AHCSJSWJF6TFP3YDLCRVCNWPZFTA,AELOYAHMYOGED3PPIMLJIHD7DHGQ,AGNX3V74DONZBBVE2CYREKRCKAQA,AEG6YPCCZCXOX53TAJ7RCARHGZ3Q",139.0,True,1
"AFB5KJR4Q5FICAHBOPDPUTB3O7QQ,AHW3QBHDOUMXODZ4EAMHD5JMDIDQ,AGXRGH7DLS3RVFS5KWU4PGR3H3GQ,AFLIHOX2HH7S2OJAD63UAHKMY34Q,AEHBE4U3HD6G2TMSHKE7TNZYOWCA,AFHKIURZM4R62UEXTOCZLI2FPQ6A,AEW6K4E5A4RUWRFFUDINQE5WWBSQ,AG4LMDCRAAKD4U2FZ6B6N75KTHXA",199.0,True,1
"AFB5KJR4Q5FICAHBOPDPUTB3O7QQ,AHW3QBHDOUMXODZ4EAMHD5JMDIDQ,AGXRGH7DLS3RVFS5KWU4PGR3H3GQ,AFLIHOX2HH7S2OJAD63UAHKMY34Q,AEHBE4U3HD6G2TMSHKE7TNZYOWCA,AFHKIURZM4R62UEXTOCZLI2FPQ6A,AEW6K4E5A4RUWRFFUDINQE5WWBSQ,AGAHH7PWXC4ZX235QLJVVHU76USQ",199.0,True,1
"AFCEPFOBTC7XT2G2WLISEFCKSTMQ,AG7K6562RYGYYIWLBP6GELB6DZ5A,AEKVZD5V3FF7WUS2PTBK3K3SEFPQ,AH2BZV6MIJYW2HIP3CVTQ44NOXDQ,AHXWEITWPBXRDFSHW2XGLDXP4FFQ,AEZ6S3BMNXVG7NBZC6KJRY4K2IHQ,AGQG4SLFJRW4LAU2XMKXEXUWNT2Q,AFOQYWSGIAUJENDCDS563HOHPMRQ",244.0,True,1
"AFCNMPYF3HBJZ3FYMKXQAMR55OSA,AFW6KM45ORMBEVYBQ4QMSGG2ODOQ,AEWQF6RZYLNE6KZGF7DKK3C7IVGA,AFSLFJUEJHEFU5FAYUPIW2DZZR4Q,AEFUZZHV62AGF5NW5JJMEQI5TJ2Q,AGYOCAXRDRTOABD7L7HRINORYK6A,AFGWCA57CSCLUTCHHHRQOHUZALAQ,AF5DDVYNOENPTAMINHPTVCNWPCZA",90.0,True,1
"AFCTMQKPVJI6Y2JPIGDKRKIAV43A,AF6XUHN32GSFA7LFG7MHGNXSKBEQ,AE7CCWXTUAVBDTLXQJEP7M5M7FPA,AH6PG4VBSGWZNZWULXHBO772JP6A,AFLHQI5WLHXYFRFITHAHJL5PSDSQ,AGDIZUYGIWBTV55BOB2GOTNY6ZTQ",498.0,True,1
"AFCUW5JX2EZRGRGNHO65DGJ2ZNXA,AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,AHTPC5KX6RHKRPKQ3RRUF7ECBUTQ,AGCB4VTTLQMUON2RGBTNCDTTIRVA,AGQ4XHSMAMTMH3AKNOVGTURDJLDQ,AFVZGUHN6ZIFJGIBXSBAFVN23LLA,AFQT3KCDEBTI7PX2J4W7P3CRNQIA,AGPMBJGS7TX4RMXZRT2FILK7ZWLA",99.0,True,1
"AFD544VTKFVTUBCBN3HKF2KO33TA,AFGRUPW5QB7WCNB6QKBQJWLRD4SQ,AGRR6GRZAAPRWPGGLWWM6CDWN7RA,AGJGG57T4EJP24EKCE3C2CK4NW7A,AHVU5PK5OI6FPAUBWIMRVJI6R6TQ,AHMOWP3T2SGVWPONQFVMQF7VXWKQ,AEZVTURO3RCW36HWUQCQOZNUVTUA,AHW4IKM2QWQX22HWYCOLRRSLHPGA",369.0,True,1
"AFD574B3LT7V3OO5CRMLVYUWVDLQ,AH7GUHDHH6BRJQAKZSWN2SRQGC3A,AG6YFIPWZK7TFOKVJJTYNM25TCUQ,AHLAXX7RIGY6XLKCS5X3RRIMJMHA,AHVG34735ZFEUTFNWTE3CN6DUPOA,AGWB4RQND75EY257QYGB2MPW655Q,AFHTTR3AJAXNL2L2DCMTWPIBZELQ,AGQ7HOUDA7K64AQCEWQCKTRE2X2Q",139.0,True,1
